"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"Calhoun, GA",0.0120761305507694,0.757990674099233,0.00353806311563131,0.0933020241268539,0.000166943438863325,0.00405645037626395,0.0495917112366319,0.0754513965622208,0.00370770298149068,0.000104829633909345,1.40738781322432e-05
"California-Lexington Park, MD",0.0051231084225409,0.0200021997712355,0.0189425168952779,8.24931915550848e-05,0.0019145698019048,0.0025509640795844,0.867113291532454,0.0751716503956995,8.6664521439317e-07,0.00907999311819856,1.83461463348671e-05
"Cambridge, MD",0.0010394110270824,0.0667614191573975,0.00237173977896501,0.249577482448294,0.00262824342099867,7.8904376653509e-05,0.611882015644059,0.0585085374498236,0.00352954405035882,0.00335948553530823,0.000263217111058776
"Cambridge, OH",7.58977119482285e-07,0.00277027206017195,0.0108457188754437,4.49562692347791e-05,0.982608259699702,1.1552167923341e-11,1.29013338289194e-05,0.00192577180260955,0.00178801417085209,7.41594054160391e-07,2.60520543108015e-06
"Camden, AR",0.0028716956151339,0.0169952317602621,0.0172948198577641,0.0425167707987144,2.41698891813733e-06,1.44228349331993e-07,3.53461703548884e-05,0.00250458448500238,0.917740423347269,1.13379930631363e-06,3.74329489259005e-05
"Campbellsville, KY",0.00120183475340089,0.321953531259127,0.148742152190057,0.25840125610135,0.00968273655692614,0.119077322865341,0.0253685931590425,0.0176973051424496,0.0393309237696637,2.49381867656359e-05,0.0585194060158765
"Canon City, CO",0.0363002071087905,0.196532730879351,0.00756746891189492,0.0797595802071013,1.79154515010559e-05,0.384865750238291,0.209044252973451,0.0846182106580865,0.000791939127538346,0.000151248379712326,0.000350696064281905
"Canton, IL",0.000762888447167577,0.191385870130087,0.00632846506319711,0.021409056764312,0.0149811780439753,0.000125297257883017,0.0102468741072612,0.753031169234734,0.0016135129800548,1.47827072979712e-06,0.000114209700597788
"Canton-Massillon, OH",4.86118943116171e-06,0.0327947550738839,0.00247824567074291,0.00218542927573885,0.945918064590085,2.05321443707087e-07,0.00312488113890094,0.0128910967675659,0.000567895053156578,1.21326678336368e-05,2.24332512175799e-05
"Cape Coral-Fort Myers, FL",0.0333627576303143,0.00187352108627592,0.00523542066684771,0.0144661648726882,5.43823505015721e-07,0.00166448913053898,0.911150595794809,0.0182578882937132,0.000133255453820101,0.0132777619386642,0.000577601308823232
"Cape Girardeau, MO-IL",0.00498286520165419,0.00271443862482004,0.0567212957008946,0.0906171694142366,5.14263951378299e-05,4.79289189817787e-06,0.00379482017674645,0.755012162464845,0.0527594501591857,1.04885345835598e-06,0.0333405301171228
"Carbondale-Marion, IL",0.000256289087035443,0.0310310588789516,0.0102787813428959,0.77157211874848,0.0037576381060851,5.3031142091921e-05,0.0175376746205309,0.0525296417987273,0.0968522587943698,1.23667833749394e-05,0.0161191406974573
"Carlsbad-Artesia, NM",0.98245453055392,4.69454532070349e-10,0.0175442619464324,1.65387068331391e-13,1.05215174837443e-18,2.53171145595807e-11,2.76525541275924e-09,1.0652774199803e-06,3.53961575827025e-10,1.38552496293754e-07,5.55777229508199e-11
"Carson City, NV",0.0327114828982775,0.027920091258033,0.0207866916679147,0.0140435088370126,5.18272719392722e-06,0.151700099256679,0.723283331899439,0.00331888809931739,0.000221675347097352,0.0254824046448862,0.000526643364149154
"Casper, WY",0.177957731813751,0.0354844409316861,0.0140728630444387,0.00291130042637744,3.10022093617251e-06,0.0558549814714608,0.190542464278332,0.522930450593753,3.67595804715633e-05,0.000122326134095684,8.35815046972612e-05
"Cedar City, UT",0.00286249228972782,0.0021859525640363,0.0029137312466516,0.0588689809641861,9.31723309498988e-06,0.00117423286047111,0.912424846226822,0.00888017112052901,0.000383823034421031,0.00752755176819982,0.00276890069186064
"Cedar Rapids, IA",0.000313335721893355,0.00109944768997558,0.00411268705696781,0.000301154490618388,0.00364813577286733,6.89234936809265e-07,0.0449944179396967,0.94538337160159,9.56118417226316e-06,2.03564038536884e-05,0.000116842903427862
"Cedartown, GA",0.00303505076939911,0.712133269176825,0.0171225900337108,0.139575694934189,0.00257175582160744,4.55798438666418e-05,0.0583991107035551,0.00384902407006929,0.0519888215915033,0.0112577061729816,2.13968822922239e-05
"Celina, OH",8.20147718266693e-05,0.0588472685801631,0.2194345639578,3.68732497522247e-07,0.707567769183915,1.80435897460029e-06,9.33002030052713e-05,0.0139678728162433,2.99447684211998e-06,1.50013284013561e-06,5.42785892818949e-07
"Centralia, IL",0.00012759680672348,0.916476840027874,0.00882493437242153,0.00755777360903794,0.0536070946476484,0.00033909220067572,0.00115822219320885,0.00859361878347083,0.00329765076203598,2.63139287166003e-06,1.4545204031138e-05
"Centralia, WA",0.0427368683107549,0.404519034914034,0.010031836987985,0.0899419395602594,1.54608171876442e-05,0.324126494916214,0.0842997388014702,0.0418916156230976,0.00215075068580832,0.000118987029666175,0.000167272353522979
"Chambersburg-Waynesboro, PA",0.0170050673315627,0.565948873849141,0.0245485690273021,0.000659657477075068,0.00118429282269783,0.0666772601812245,0.0346601533590742,0.289257909933153,2.59124621667585e-05,2.20421833495521e-05,1.02613732535252e-05
"Champaign-Urbana, IL",4.4555007755456e-07,2.22831396523241e-10,0.0151131697596799,9.41446653610336e-07,8.34695945655808e-07,9.25895123005245e-13,0.000109445359921594,0.000188928935323935,2.95581727512049e-06,3.0774943523382e-06,0.984580200717013
"Charleston, WV",0.00102392971850581,0.792142969775512,0.00508975928016937,0.100742397286204,0.00278648799521127,3.02494630715618e-05,0.00185721586465548,0.0454202170415232,0.0508889711903526,3.97930595898454e-06,1.38230788363643e-05
"Charleston-Mattoon, IL",1.01089459527041e-05,1.14267057010629e-05,0.0408518668747831,0.00107124505461232,0.000667280753543898,3.20466989737194e-07,0.00101346167715729,0.0145692112717013,0.000539222001812192,4.00551806923337e-07,0.941265455695939
"Charleston-North Charleston, SC",0.00516831963041975,0.000404327979292892,0.00280145186817828,0.0107846937577048,2.14401915133542e-06,0.000267586884522373,0.946720525049195,0.0266716469751562,5.86207434805691e-05,0.0050378777214921,0.00208280537140674
"Charlotte-Concord-Gastonia, NC-SC",0.000745998414207566,0.00108689974682263,0.00191540882640943,0.00813155726238919,4.46636111157734e-05,5.20856782189917e-05,0.947074758298561,0.0036626797309826,6.9331799433537e-05,0.0368421699057218,0.000374446726137084
"Charlottesville, VA",0.000522844297065177,2.98820631137247e-05,0.0286165131802957,0.00111087627640917,8.78003570233911e-05,0.000179950204981392,0.226887559190842,0.224415768998428,1.14163286512155e-05,4.30078595295436e-05,0.518094381243661
"Chattanooga, TN-GA",0.00538144010989669,0.123977060234822,0.00572823160645694,0.212935362330291,0.00118602630603516,1.82722432805122e-05,0.548862782177592,0.0796375113294897,0.00928529574424952,0.0129160933207024,7.19245971834829e-05
"Cheyenne, WY",0.493863253362782,0.00102675368506196,0.0346781724703394,6.26935473682489e-05,4.3627761360525e-08,0.0302638860687879,0.0562855342422762,0.383637339362922,1.46748632074577e-06,3.98128760994279e-05,0.000141043270280915
"Chicago-Naperville-Elgin, IL-IN-WI",3.02014339398644e-06,2.57887077575712e-08,0.0201924729548938,1.25204228137131e-07,0.000135193856450636,3.54787559317841e-14,0.0127245823902907,4.01732597581564e-05,4.22656442476504e-07,0.966810724389335,9.32593564644676e-05
"Chico, CA",0.000502318033255506,1.16669235306623e-05,0.0191825312382995,0.00103516481797711,1.03606161608478e-06,2.70512884542031e-07,0.171027405821986,4.56674050894812e-05,0.000224749445137262,0.803624160772949,0.00434502896727476
"Chillicothe, OH",1.84082979215599e-06,0.0202711487658699,0.0296692952750423,0.000111036963118367,0.948886262675071,1.72599466317994e-07,0.000237135958094105,9.76484630247078e-05,0.00065538940072338,5.15710680539336e-05,1.84980017438768e-05
"Cincinnati, OH-KY-IN",2.10967815971308e-05,0.000416666779047445,0.0252984715642097,0.000876231043830443,0.311926528233815,1.456270068173e-08,0.559094571257099,0.0107566622760039,9.08686451603212e-05,0.0895587931055178,0.00196009575101853
"Claremont-Lebanon, NH-VT",0.000908428871704543,0.00122944495461571,0.0147291984085282,2.37770979177891e-05,1.75731612190457e-05,0.962465591037785,0.0135285068992312,0.00597457198131569,2.67810720588949e-07,3.72833145477282e-06,0.00111891144550728
"Clarksburg, WV",0.00512820529970608,0.845132339247195,0.0238461170369973,0.00410743355754526,0.000605553485916765,0.0655703522348011,0.00195348421636413,0.0528294054009439,0.000789998139176407,7.87204506917792e-07,3.63241768475261e-05
"Clarksdale, MS",1.89112208758033e-07,1.35945629706115e-09,0.938030477374897,1.76119635976724e-07,1.61162047135414e-08,4.18680514074246e-15,6.05090220895449e-10,7.59287043057608e-09,0.0315042740613667,3.55536468693703e-08,0.0304648221046192
"Clarksville, TN-KY",0.00076779623682172,0.112224227295243,0.00297930081074773,0.635437643709123,0.00196911260278431,0.0035608504700562,0.14636466562477,0.0863172560788713,0.00779403750415459,5.470715498308e-05,0.00253040251244523
"Clearlake, CA",0.00243400991661272,0.0560964106874335,0.584847786902926,0.100804426889373,0.000435742550572777,0.00154709751729858,0.018518865030618,0.00020160746034998,0.204916635586047,0.00825501118226471,0.0219424062765032
"Cleveland, MS",2.18387016526572e-07,2.92509419906343e-08,0.813542353039524,4.17040921401696e-06,3.90756706925775e-06,4.16039416009902e-14,2.10995002356966e-08,2.93118962600483e-07,0.076928855397983,1.42950673802698e-07,0.109520008779073
"Cleveland, TN",0.00234556578210739,0.404477675193163,0.00308957633863628,0.398639173428923,0.000782827580319564,0.00114515598772093,0.160741178205529,0.014496094935751,0.0127513141304746,0.00144943785111965,8.20005662552138e-05
"Cleveland-Elyria, OH",1.40038873559762e-06,4.23475621796281e-06,0.195947523040529,1.14940450244448e-05,0.568863664487361,6.40724505754773e-13,0.0216581726817336,0.000508918749503785,7.61726810563902e-05,0.209886687861228,0.00304173130796983
"Clewiston, FL",0.00311730105613506,0.300963454792598,0.0170318144068916,0.285526458683617,0.000151584390388105,2.51317327648493e-05,0.00555670875457005,0.00141478077406699,0.385389916298871,0.00077043182415915,5.24172859384392e-05
"Clinton, IA",0.00344383839563911,0.000986288302026666,0.153371309303848,0.000236757591774884,0.01012991356491,1.16991488012004e-11,0.0415097311519444,0.772471805545553,0.00100491480889263,0.0168253495244847,2.00917992281755e-05
"Clovis, NM",0.952638175220563,3.65275661336729e-05,0.0399071025515605,0.000738664814562591,1.4470312335096e-11,4.88656693180367e-05,0.00337061621322827,0.00177814467114089,0.00066144212633921,0.000426556839666664,0.000393904313017244
"Coeur d'Alene, ID",0.000865756683030921,0.0140561784658868,0.00189915015102095,0.0779707234994994,0.00117492532823554,0.000237405805485104,0.744417155193863,0.157338918411735,0.00040556599310837,0.000698763352874294,0.000935457115260083
"Coffeyville, KS",0.001129514577209,0.221427042964936,0.00488695415638841,0.488217549186732,0.00339490962126713,1.57783082220414e-05,0.0153612719129821,0.191190647548118,0.0741389519983997,1.60224328692805e-05,0.000221357292875671
"Coldwater, MI",1.27585969002315e-07,0.000401792543971249,0.00496164668410935,4.24729800964838e-07,0.99433781632669,1.50166480867424e-12,4.82553722673882e-06,0.000273541131400678,1.8630077574476e-05,1.06897175216243e-06,1.26410004196705e-07
"College Station-Bryan, TX",1.27240786452273e-07,7.06321957824434e-14,0.0086749877964804,3.06068569726501e-09,3.51120991416053e-12,1.86933955463396e-14,6.60463392100476e-08,1.91969018121788e-07,3.43154902988095e-07,1.5269407324836e-08,0.991324265458779
"Colorado Springs, CO",0.00714824822810194,0.000196000783410364,0.00747387160266203,0.00102068169893257,6.96863064293329e-07,0.0390075394592181,0.924267556046436,0.0107299024171331,2.91104533894899e-06,0.00246761784246498,0.00768497401323751
"Columbia, MO",8.08691917579363e-07,2.04227946700379e-10,0.00675878809158578,5.34715260837819e-07,7.17660299295725e-08,1.105644655813e-10,0.00012937143373666,0.000128572600262144,3.75301197596785e-07,8.34121624214752e-07,0.992980642963593
"Columbia, SC",0.0198887811741581,0.0055239823061105,0.00541569948176452,0.155665429744876,6.47217889556575e-06,0.000221688310869097,0.682482132812168,0.124226066324708,0.0022222680649292,0.00263957466779811,0.00170790493372238
"Columbus, GA-AL",0.00062960463209572,0.00344714957586018,0.012395419504712,0.664678826475425,0.00017048140613966,4.55720049973775e-05,0.226626867758617,0.00455015732503204,0.0411832381400566,0.00433378155986016,0.0419389016172048
"Columbus, IN",4.7516999966976e-05,0.0603163682014304,0.0203360486986812,0.000678947759094979,0.807032057739793,0.00189239103300559,0.0284247647112343,0.0805571554164709,2.33717182713434e-05,8.78684947397967e-06,0.000682590872577346
"Columbus, MS",0.000411210376474062,0.090163790544017,0.00353501738886522,0.796410158821942,0.000652972258877933,0.000212881522646847,0.0123122790059819,0.0116371376316101,0.0834269539367402,2.1655108201465e-05,0.00121594340464299
"Columbus, NE",0.04627330734092,0.000198771506330019,0.0394261625951041,1.78749313173223e-06,1.05123575940028e-07,4.63186681631611e-07,3.45619918282585e-05,0.914054817552306,5.99634707967051e-06,1.29656314527394e-08,4.01389741089774e-06
"Columbus, OH",3.90591002412603e-06,0.000409032177827855,0.018714996089603,0.001945543533369,0.805657147217364,3.0652623865118e-07,0.128822720223768,0.014651124131577,0.000121690600632487,0.000834779649934719,0.0288387539396611
"Concord, NH",0.000696981020580413,0.00626877369790389,0.0352913883008116,0.00011528299029445,0.0133395548492494,0.057992220974853,0.784575732937622,0.0989963087711364,5.00916329200921e-07,0.000533376428027628,0.00218987911319198
"Connersville, IN",3.23821786507385e-07,0.00327839061747148,0.0579680726488804,2.52206615140646e-06,0.938070158960986,1.4217466171943e-10,1.36754410226446e-06,3.65566626283119e-05,0.000640237960956715,7.27369298206659e-07,1.6422055633078e-06
"Cookeville, TN",0.000177716273707116,0.322177838292047,0.00465517863182427,0.539648064352632,0.0129738226459417,5.68046237142644e-05,0.0132129642268107,0.00802752995077615,0.0987018462142961,7.29460172213748e-05,0.000295288771029712
"Coos Bay, OR",0.000382659172457416,0.0912707490510077,0.00962008258880901,0.480863650378037,0.0072720246091175,0.000678222792316504,0.378050527404819,0.00424079189616244,0.0170876468204998,0.00754731683808633,0.00298632844868737
"Cordele, GA",1.97562745168749e-05,9.34653410627678e-07,0.130986963044087,0.000511526750094124,1.52859972303776e-07,5.20737771390664e-13,1.99312201311313e-06,1.1991740733563e-06,0.863839435670377,6.50935408896206e-05,0.00457294491004452
"Corinth, MS",0.00197456760698907,0.856699571067358,0.0096807129677375,0.07503702830154,0.000714931027215522,0.0199133777389148,0.00364539101724491,0.0211753580839116,0.0110305463956968,2.47655139913844e-06,0.000126039241992597
"Cornelia, GA",0.0123897808922672,0.385746352237857,0.00844045744738361,0.0116867634186156,0.000977855481122677,0.00203038655089715,0.519817173445825,0.0488505807055293,0.00027206351203897,0.0097794599088561,9.12639960743679e-06
"Corning, NY",0.000404447012541145,0.845909877915651,0.0182961093564569,0.00553080542501881,0.0482916363308601,0.0452733432894616,0.0125527119434456,0.0232437420082654,0.00036708553491589,9.2523598023044e-06,0.000120988823580727
"Corpus Christi, TX",0.0318363811328869,0.0145520135190202,0.00857990850950712,0.120022463201276,2.50318323605842e-05,1.15403672549289e-05,0.612769969833744,0.196683825553146,0.00514315512163885,0.0101407017646254,0.000235009164539457
"Corsicana, TX",0.00768699817882087,0.0997867903642845,0.0252924134722456,0.150517459157363,3.53238395768227e-05,2.19565651656196e-06,0.000338768991799858,0.0566345138337119,0.65959400361056,1.36867309856266e-06,0.000110164222022507
"Cortland, NY",0.000881192752546463,0.191226809263977,0.00383642646824346,0.0387531359606987,0.0125070136167571,0.032663826556054,0.578947076228874,0.140330415391126,0.000152614407263407,0.000224448663507241,0.000477040690953091
"Corvallis, OR",1.93287341661187e-07,1.40436653914443e-12,0.00636139069994978,1.2702212262096e-09,9.38697672000782e-11,2.38026047285455e-09,1.11492035661692e-05,1.68872560757004e-07,1.32251319254365e-09,8.35268736612173e-07,0.993626257599576
"Coshocton, OH",0.000208676782321565,0.0112951317396662,0.981486822601109,2.30086511329123e-07,0.00290881939953417,0.00311883815798646,1.09946942859599e-05,0.000924794650357484,2.76892719397498e-06,5.02998563850788e-08,4.28726611779488e-05
