GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,broadband_access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality
39260,"Prineville, OR","Prineville, OR Micro Area",0.76,17.9,15.3,42.77,83.3,20.7,7.58,88.62,15.7,0.06,11.65,0.1132,15,345.834794,0.468,NA,0.530196051,NA,0.834643206
39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",0.68,31,13,46.85,87.4,18.56,37.17,31.87,14.05,0.12,10.66,0.0786,11.5341142,324.81159,0.02,0.964,0.738270581,1.019709247,0.640018064
39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area",0.58,38.9,11.8,41.58,79.4,16.07,4.41,91.15,11.35,0.07,10.16,0.0487,13.3145708,78.0876054,0.193,0.904,0.832912358,1.046576673,0.67015564
39380,"Pueblo, CO","Pueblo, CO Metro Area",0.96,21.7,19.8,45.35,82.6,18.17,12.86,89.52,17.3,0.19,14.59,0.0966,10.4,629.907302,0.085,0.982,0.699850151,0.984968088,0.720395566
39420,"Pullman, WA","Pullman, WA Micro Area",0.93,48.4,27.5,49.36,60.4,25.2,18.02,32.08,9.5,0.09,8.91,0.0895,19.7,181.238143,0.343,0.982,0.72495948,1.152466133,0.787770801
39460,"Punta Gorda, FL","Punta Gorda, FL Metro Area",0.87,22.4,12,45.72,83.3,16.26,16.18,50.55,20.2,0.16,10.21,0.1009,13.6,199.690276,0.096,0.973,0.755759841,1.102386475,0.69515657
39500,"Quincy, IL-MO","Quincy, IL-MO Micro Area",0.91,22.2,13.3,44.47,88.9,11.05,8.69,14.29,18.68,0.02,22.56,0.0615,11.7354379,320.263849,0.585,0.987,0.65164966,1.125669607,0.72408697
39540,"Racine, WI","Racine, WI Metro Area",0.8,24.4,11.9,42.97,88.1,14.25,20.8,4.25,15.6,0.02,13.47,0.0748,10.7,209.658132,0.026,0.986,0.546963036,1.260212993,0.661154251
39580,"Raleigh, NC","Raleigh, NC Metro Area",0.64,45.2,11.1,44.59,83.7,14.4,9.27,58.03,12.73,0.11,10.74,0.0603,12.7502337,126.565571,0.068,0.972,0.710905392,1.072524515,0.60187058
39660,"Rapid City, SD","Rapid City, SD Metro Area",0.72,28.3,13,43.77,81.9,12.92,3.14,80.32,10.93,0.3,19.6,0.0416,10.7368723,447.719302,0.44,0.979,0.84351029,0.864126002,0.76417148
39740,"Reading, PA","Reading, PA Metro Area",0.6,23.9,13.6,43.83,87.4,16.1,21.48,48,12.4,0.08,12.41,0.0821,9.6,299.900556,0.036,0.961,0.686090667,1.049212454,0.600298658
39780,"Red Bluff, CA","Red Bluff, CA Micro Area",0.66,14.4,20.9,45.13,83.6,19.6,36.77,60.75,24.3,0.09,13.05,0.1264,15.1,540.137533,0.451,0.968,0.695627541,1.504435093,0.729490101
39820,"Redding, CA","Redding, CA Metro Area",0.76,21.4,18.1,46.34,84.8,21.72,22.83,78.82,15.8,0.1,9.93,0.0471,16.8,726.136747,0.236,0.986,0.825495986,1.097444299,0.806010772
39860,"Red Wing, MN","Red Wing, MN Micro Area",0.93,24.7,10.8,43.32,86.7,11.79,9.88,12.21,9.2,0.08,37.01,0.0867,8.9,130.059978,0.345,0.968,0.317348231,0.923189393,0.662779176
39900,"Reno, NV","Reno, NV Metro Area",0.53,29.7,13.3,46.2,80.4,21.4,3.44,92.43,15.31,0.11,12.46,0.0798,11.8887906,442.521245,0.423,0.974,0.738082053,0.947087074,0.622218483
39940,"Rexburg, ID","Rexburg, ID Micro Area",0.89,32,26.9,47.19,70.8,26.86,13.5,73.76,11.7,0.03,12.7,0.0846,17.568994,60.6853345,0.403,0.963,0.632942697,0.836668065,0.678287627
39980,"Richmond, IN","Richmond, IN Micro Area",0.95,18.2,18.2,47.53,85.7,14.83,72.06,5.91,18,0,28.11,0.073,15.6,0,0.176,0.974,0.953911043,2.020339016,0.76896317
40060,"Richmond, VA","Richmond, VA Metro Area",0.76,35.2,12.4,45.68,84.4,15.77,25.4,55.38,11.74,0.09,15.82,0.0693,12.6350977,247.639395,0.308,0.985,0.684057818,1.073234097,0.664878695
40080,"Richmond-Berea, KY","Richmond-Berea, KY Micro Area",0.87,27,19.8,45.73,79.8,16.01,14.96,52.18,19.48,0.03,18.73,0.082,15.569056,157.334368,0.066,0.976,0.773754328,1.22244721,0.823107349
40100,"Rio Grande City, TX","Rio Grande City, TX Micro Area",0.78,9.7,35,50.23,91.3,22.24,2.56,34.47,33.3,0.02,9.71,0.1422,12.5,262.699095,0.098,0.995,NA,1.001977728,0.680260061
40140,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",0.05,20.7,16.8,44.78,85.7,26.81,2.72,73.42,19.45,0.19,8.92,0.1116,10.082588,362.192923,0.042,0.965,0.771161827,1.126540754,0.630759118
40180,"Riverton, WY","Riverton, WY Micro Area",0.77,23.3,13.7,42.56,83.2,12.62,2.48,83.41,13.9,0.01,66.12,0.0734,14.4,160.596926,0.407,0.96,0.953840266,1.068004741,0.692070707
40220,"Roanoke, VA","Roanoke, VA Metro Area",0.84,27,13.6,45.23,84.8,14.08,19.29,59.29,15.69,0.04,15.09,0.1186,11.0920717,224.034733,0.19,0.982,0.69368998,1.190120214,0.709351986
40260,"Roanoke Rapids, NC","Roanoke Rapids, NC Micro Area",0.79,13.6,26.4,48.04,88.2,19.39,11.8,55.38,28.15,0.11,15.67,0.0584,24.8116282,403.332135,0.227,1.016,0.686503034,1.438274641,0.848237509
40300,"Rochelle, IL","Rochelle, IL Micro Area",0.83,19.7,11.1,41.84,86.3,12.25,9.53,2.23,17.2,0,21.18,0.0654,9.1,71.1342229,0.262,0.969,1.183908993,0.755923243,0.6605504
40340,"Rochester, MN","Rochester, MN Metro Area",0.84,36.9,8.6,43.98,87,10.84,9.64,12.21,5.93,0.05,13.92,0.0394,8.20611508,139.536792,0.352,0.998,0.629758483,1.08595968,0.722642433
40380,"Rochester, NY","Rochester, NY Metro Area",0.83,33.5,14,45.62,85.5,16.07,30.81,41.93,15.35,0.03,10.95,0.0698,11.7557781,272.477069,0.087,0.957,0.59831399,1.058845652,0.637602765
40420,"Rockford, IL","Rockford, IL Metro Area",0.9,22.3,14.5,44.97,86,15.98,9.53,4.25,12.39,0,13.81,0.0507,11.9299754,774.141987,0.055,0.959,0.621112007,1.149614485,0.661923293
40460,"Rockingham, NC","Rockingham, NC Micro Area",0.79,14.3,26.1,47.83,88.2,15.79,8.46,58.03,26.7,0.12,16.14,0.1021,20.6,494.2609,0.071,0.998,0.732070603,0.863312409,0.656197584
40540,"Rock Springs, WY","Rock Springs, WY Micro Area",0.72,22.2,12,41.08,80.8,9.59,2.18,79.43,14.2,0.02,64.05,0.1155,11.1,300.494146,0.004,0.938,0.472155521,0.845006416,0.70048083
40580,"Rocky Mount, NC","Rocky Mount, NC Metro Area",0.86,17.2,19.1,47.36,88,17.82,9.32,55.38,20.05,0.13,18.34,0.1053,21.1365147,457.40458,0.187,0.991,0.668034228,1.208839907,0.635705902
40620,"Rolla, MO","Rolla, MO Micro Area",0.85,28.7,20.4,48.85,78.3,13.89,8.74,48.92,22.1,0.01,17.43,0.0616,16.2,340.196956,0.333,1,0.78652716,1.397504748,0.942751135
40660,"Rome, GA","Rome, GA Metro Area",0.6,20.5,18.1,46.35,83.5,17.85,8.81,49.98,21.6,0.02,14.68,0.0928,14.1,338.34352,0.105,0.977,0.64031575,1.282058828,0.568074645
40700,"Roseburg, OR","Roseburg, OR Micro Area",0.89,17,17,44.43,82.8,17.82,26.78,71.51,23,0.05,14.03,0.1091,15.4,218.73792,0.082,0.942,1.424620066,1.486269139,0.814672774
40740,"Roswell, NM","Roswell, NM Micro Area",0.96,19,21.2,46.21,82.7,15.84,1.89,78.2,23.8,0.51,19.79,0.0706,15,622.079239,0.138,0.947,0.783066728,1.053553411,0.687086625
40780,"Russellville, AR","Russellville, AR Micro Area",0.88,19.9,19.3,45.92,83.5,14.7,3.6,63.93,19.28,0.01,15.31,0.0703,14.9939807,362.738749,0.242,0.972,0.736450273,1.188830389,0.644933011
40820,"Ruston, LA","Ruston, LA Micro Area",0.71,36.2,31.2,54.42,77.1,19.57,11,63.84,22,0.04,21.4,0.1042,22,401.931041,0.29,0.969,0.622344237,0.889315324,0.533833055
