GEOID,ME,MELSAD,z_AQI,z_Education,z_Poverty,z_Gini,z_Stability,z_SevHous,z_PoorH2OQual,z_AvgLandCOver,z_PoorHealth,z_Water,z_Black,z_Asian,z_Hispanic,z_GHG,z_Unemploy,z_Food,z_Crime,z_Female
35740,"Norfolk, NE","Norfolk, NE Micro Area",1.03,-0.29,-0.60,-0.74,-0.08,-1.18,-0.54,-1.67,-0.76,0.69,1.004706002,3.624083088,-0.973648567,-0.02,-1.61,-0.80,-1.03,0.047666044
35820,"North Platte, NE","North Platte, NE Micro Area",1.03,-0.08,-0.78,-0.82,0.13,-0.86,-0.60,0.31,-0.40,1.11,-0.546110380,-1.588486797,-0.387840498,-0.10,-1.69,-0.57,-0.24,-1.356353901
35840,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL Metro Area",0.06,1.00,-0.89,0.74,-0.20,0.52,-0.37,0.21,-0.51,0.73,-0.597749651,-0.460109107,-0.411818711,-0.67,-0.10,-0.28,0.36,-0.221482261
35860,"North Vernon, IN","North Vernon, IN Micro Area",0.01,-1.40,-0.59,-2.18,0.23,-0.28,1.41,-1.58,0.57,-0.72,1.097417361,-0.409400135,0.125195941,-0.32,-0.33,-0.20,-0.26,0.883404279
35900,"North Wilkesboro, NC","North Wilkesboro, NC Micro Area",0.00,-0.86,0.46,0.54,1.63,0.19,-0.07,0.74,0.72,-0.27,0.293859552,-1.649505641,-0.921437512,1.01,0.80,-0.01,-0.55,1.590582241
35940,"Norwalk, OH","Norwalk, OH Micro Area",-0.13,-1.06,-0.54,-1.54,0.51,-1.01,3.16,-1.24,-0.01,-0.52,-0.384990179,-0.497258850,0.085060289,-0.16,-0.34,-0.29,-1.70,-0.551474530
35980,"Norwich-New London, CT","Norwich-New London, CT Metro Area",0.12,1.14,-1.19,-0.41,0.18,0.06,0.82,-0.47,-1.07,-0.81,-0.201010237,-0.599945457,-0.499657910,-0.83,0.04,-0.67,-0.14,-0.645442349
36020,"Oak Harbor, WA","Oak Harbor, WA Micro Area",0.77,1.08,-1.24,-0.91,-0.78,-0.12,-0.70,0.08,-0.60,0.08,-0.196413498,-0.977827586,-0.121491781,-1.12,0.05,-0.45,-1.11,-0.694643695
36100,"Ocala, FL","Ocala, FL Metro Area",0.54,-0.41,-0.03,-0.27,-0.03,0.04,-0.40,0.21,0.51,0.31,0.119751325,0.171629370,0.511421049,0.46,0.93,0.50,0.38,-0.221606097
36140,"Ocean City, NJ","Ocean City, NJ Metro Area",0.57,0.96,-1.08,0.44,1.02,1.39,0.50,-0.21,-0.55,0.23,-0.988506677,-0.795799553,-0.644499673,-0.47,0.61,-0.42,-0.40,-0.340063901
36220,"Odessa, TX","Odessa, TX Metro Area",0.80,-0.91,-0.83,-0.10,-0.78,0.20,-0.94,-0.17,0.79,4.60,1.304571481,1.662970925,0.001971409,-0.03,-0.43,-1.00,2.77,-1.783478905
36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area",-1.76,0.85,-1.36,-2.03,-0.20,-0.85,-0.49,1.71,-0.83,-0.21,-0.067156309,-0.735772600,-0.532180090,-0.72,-1.14,-0.58,-0.83,-2.358219305
36300,"Ogdensburg-Massena, NY","Ogdensburg-Massena, NY Micro Area",0.73,0.02,0.24,-0.39,0.02,0.14,0.15,0.37,0.46,-0.69,-0.527206506,0.110679282,0.432535522,-1.09,0.90,-0.15,-0.90,-0.122225041
36340,"Oil City, PA","Oil City, PA Micro Area",-0.40,-0.66,-0.63,-0.99,0.69,-1.26,0.30,0.21,0.40,-0.50,0.802572195,-0.521172570,0.791430282,-0.18,0.16,-0.29,-0.96,-0.344341052
36380,"Okeechobee, FL","Okeechobee, FL Micro Area",0.60,-1.37,0.67,-0.63,1.56,0.72,-0.30,0.35,1.46,0.47,-0.041796316,1.459121954,-0.683248745,-0.64,1.35,0.29,0.45,2.123703388
36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area",-1.08,0.76,-0.48,0.24,-0.80,0.02,-0.22,-0.04,0.13,2.13,0.052406381,-0.549028505,-0.653944633,-0.02,-0.87,0.27,0.95,-0.283775073
36460,"Olean, NY","Olean, NY Micro Area",0.73,-0.46,-0.14,-0.96,1.12,-0.07,0.22,0.04,0.33,-0.55,1.879372199,0.854511882,-0.103994178,-0.80,-0.04,-0.40,-0.61,1.172896769
36500,"Olympia-Tumwater, WA","Olympia-Tumwater, WA Metro Area",0.58,1.31,-0.93,-1.42,-1.09,0.32,-0.76,1.08,-0.55,0.31,1.077166157,-0.787274022,0.069722369,-0.24,0.31,-0.26,-0.39,-0.206324817
36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area",-1.50,1.39,-0.99,-0.43,-0.27,-0.30,-0.47,-1.13,-0.87,0.50,-0.205435427,-0.609655967,-0.664097193,-0.02,-1.16,-0.48,0.27,-0.100937952
36580,"Oneonta, NY","Oneonta, NY Micro Area",0.73,0.76,-0.26,-0.46,-0.17,0.40,0.28,-0.14,-0.46,-0.43,0.128615160,0.523916771,0.271091986,0.02,-0.26,-0.75,-0.89,0.921526838
36620,"Ontario, OR-ID","Ontario, OR-ID Micro Area",0.13,-1.07,0.44,-0.46,-1.37,0.96,-0.53,1.35,0.02,-0.77,-2.054611697,-0.599021799,-0.740308701,-0.04,0.50,-0.30,-0.47,-0.275987167
36660,"Opelousas, LA","Opelousas, LA Micro Area",-0.56,-1.08,1.51,1.76,1.35,-0.09,0.25,-0.37,1.50,-0.85,0.089368020,-1.374971620,2.023300918,0.02,-0.66,1.84,2.02,1.329704848
36700,"Orangeburg, SC","Orangeburg, SC Micro Area",0.42,-0.33,0.80,1.14,1.21,0.43,-0.38,0.40,0.55,0.30,1.012750247,-0.003409851,0.368679441,0.31,1.39,2.28,1.06,1.159131744
36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",0.05,0.84,-0.36,0.40,-0.55,1.42,-0.49,0.21,-0.20,0.50,0.065183373,-0.343205630,0.128058865,-0.65,0.19,-0.17,1.15,0.334895382
36780,"Oshkosh-Neeh, WI","Oshkosh-Neeh, WI Metro Area",0.39,0.50,-0.84,-0.57,-0.34,-0.60,-0.71,-1.19,-1.40,-0.41,-1.414957317,-0.588387984,-0.527396297,-0.70,-1.17,-0.91,-0.77,0.622295259
36820,"Oskaloosa, IA","Oskaloosa, IA Micro Area",-0.20,0.10,-0.51,0.17,-0.03,-1.10,-0.59,-1.54,-0.77,-0.42,0.635422561,0.220572395,0.239630959,-0.30,-0.48,-0.37,-0.22,-1.195933802
36830,"Othello, WA","Othello, WA Micro Area",1.21,-1.07,0.79,-1.34,1.05,1.60,-0.79,-0.53,1.27,-0.11,-2.279620165,2.208194568,-0.336599844,0.11,-0.56,-2.03,-0.33,-0.606344020
36840,"Ottawa, KS","Ottawa, KS Micro Area",1.04,-0.30,-0.80,-1.54,0.93,-0.40,-0.41,-1.41,-0.44,-0.62,-0.661384655,-0.029636995,-1.558221855,0.39,-0.57,-0.15,0.02,0.421492380
36860,"Ottawa-Peru, IL","Ottawa-Peru, IL Micro Area",1.53,-0.58,-0.69,-0.96,0.79,-0.61,-0.35,-1.40,-0.19,-0.81,-1.188595151,0.100751578,-0.283800562,0.37,0.45,-0.91,-1.03,-0.139691941
36900,"Ottumwa, IA","Ottumwa, IA Micro Area",-0.20,-0.53,-0.23,-0.56,0.34,-0.13,-0.61,-1.54,-0.30,-0.56,-0.289591240,-1.220767231,-0.799310363,-0.15,-0.43,-0.23,-0.19,0.646656333
36940,"Owatonna, MN","Owatonna, MN Micro Area",0.82,0.19,-1.19,-1.24,0.30,-0.86,-0.33,-1.67,-1.72,-0.21,-2.116024943,-0.998844397,-0.669368222,0.35,-1.20,-1.65,-1.01,-0.182880240
36980,"Owensboro, KY","Owensboro, KY Metro Area",-0.72,-0.34,-0.26,-0.17,0.04,-0.91,-0.20,-0.60,0.25,-0.59,-0.055533992,-0.273930190,-0.401377605,0.04,-0.38,-0.09,-0.82,-1.035251934
37020,"Owosso, MI","Owosso, MI Micro Area",-0.04,-0.77,-0.71,-1.68,0.95,-0.68,3.57,-1.50,0.18,-0.20,0.331689879,1.336078469,0.707321953,-0.52,0.46,-0.61,-0.25,0.447892186
37060,"Oxford, MS","Oxford, MS Micro Area",0.89,2.17,1.12,2.02,-2.58,2.09,-0.38,0.62,-0.05,-0.57,-0.049241760,0.161708728,-1.206116605,-0.51,-0.09,1.35,-1.70,0.112167445
37080,"Oxford, NC","Oxford, NC Micro Area",0.34,-0.22,-0.53,-1.28,0.81,0.31,-0.51,0.40,0.38,0.08,-0.020061494,-0.130758584,-0.356278234,-0.39,-0.26,0.45,-0.09,2.124627999
37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",-2.27,1.11,-1.13,-0.24,0.69,2.29,-0.65,0.52,-0.03,0.72,1.218851725,-0.067138091,-0.637571372,-0.92,-0.04,-1.65,-0.38,-0.671439642
37120,"Ozark, AL","Ozark, AL Micro Area",0.24,-0.70,0.26,0.04,-0.90,-0.67,-0.58,0.62,0.88,0.19,-0.063217295,-0.941443898,1.691538700,-0.57,1.04,0.75,0.71,-1.592984878
37140,"Paducah, KY-IL","Paducah, KY-IL Micro Area",-0.43,-0.33,-0.08,1.56,0.93,-0.73,0.00,-0.54,0.94,-0.66,-0.192585662,0.598711149,1.068601310,0.35,-0.77,0.32,-0.51,-1.152739292
37220,"Pahrump, NV","Pahrump, NV Micro Area",1.21,-1.31,-0.08,-1.40,0.04,-0.14,-0.94,1.92,0.62,1.07,-0.883019064,0.180366745,-0.108049658,-0.40,2.39,0.15,-0.78,NA
37260,"Palatka, FL","Palatka, FL Micro Area",1.52,-1.20,1.46,0.29,0.81,1.57,-0.05,0.21,2.00,0.36,-0.099454348,0.346943171,-0.136195756,-0.24,1.42,1.49,1.26,1.259105764
37300,"Palestine, TX","Palestine, TX Micro Area",-0.05,-1.21,-0.32,-0.58,-0.06,0.02,-0.66,0.10,0.90,-0.44,-0.703444256,-0.374632016,-1.171088603,0.03,-1.20,1.46,0.60,4.873277204
37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area",0.77,0.63,-0.66,-0.01,0.06,0.12,-0.50,0.21,-0.46,0.45,-0.009753327,-0.370806898,0.803326020,-0.67,0.63,0.18,1.04,-0.202587321
37420,"Pampa, TX","Pampa, TX Micro Area",-0.05,-1.16,-0.44,-0.52,-0.43,-0.25,-0.55,0.28,-0.31,3.68,-0.766461943,1.801376142,-0.474120527,0.24,-0.85,0.67,1.04,-0.757861620
37460,"Panama City, FL","Panama City, FL Metro Area",0.47,-0.11,-0.38,-0.14,-1.18,0.44,-0.58,0.41,0.14,0.48,-0.179464945,-0.430349616,1.228765518,-0.53,0.00,0.69,1.00,0.350538687
37500,"Paragould, AR","Paragould, AR Micro Area",0.65,-0.78,-0.29,-1.32,-1.39,-0.83,-0.78,-0.48,-0.40,-0.80,-0.773616869,NA,-1.603412474,1.71,0.21,0.48,0.39,1.062087250
37540,"Paris, TN","Paris, TN Micro Area",-0.18,-0.81,0.28,0.35,0.83,-0.91,0.18,0.13,1.91,-0.62,0.270360740,-1.182164669,0.927946964,-0.04,0.12,0.18,0.14,0.206559670
37580,"Paris, TX","Paris, TX Micro Area",-0.05,-0.67,0.00,0.56,0.02,-0.03,-0.41,-0.28,0.47,-0.51,-0.573794035,0.727391598,-0.341094132,-0.49,-0.21,2.09,0.43,-0.816626485
37620,"Parkersburg-Vienna, WV","Parkersburg-Vienna, WV Metro Area",0.59,-0.27,-0.09,0.22,1.02,-1.00,1.38,0.19,0.70,-0.71,0.425269830,1.628538196,1.402029537,0.05,-0.03,-0.18,-0.06,-0.721234105
37660,"Parsons, KS","Parsons, KS Micro Area",1.04,-0.61,0.00,-1.44,0.11,-0.20,0.08,-1.41,0.38,-0.43,-0.189639893,NA,1.583293528,-0.21,-0.83,0.59,0.65,-0.519435326
37740,"Payson, AZ","Payson, AZ Micro Area",-4.09,-0.45,0.61,-0.35,-0.13,0.41,-0.89,1.68,0.92,2.14,2.157443725,1.063902831,0.412327852,0.26,1.68,0.97,1.47,-0.688453977
37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area",-0.10,0.40,-0.66,-0.62,-0.83,-0.36,-0.69,0.41,0.14,0.47,-0.324036767,-0.964681692,0.606945538,-0.32,0.11,0.69,0.93,-0.612164566
37900,"Peoria, IL","Peoria, IL Metro Area",-1.03,0.60,-0.87,-0.28,0.41,-0.95,-0.51,-1.40,-1.29,-0.82,-0.613647063,0.506202543,0.162949978,0.67,-0.33,-0.45,0.27,-0.993800909
37940,"Peru, IN","Peru, IN Micro Area",0.01,-1.18,-0.27,-0.98,-0.15,-1.20,0.32,-1.48,-0.16,-0.81,0.452899316,1.369448821,-0.388487458,-0.32,0.49,-0.01,-0.89,-0.883272462
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",-3.46,1.52,-0.71,0.98,0.76,0.75,0.15,0.07,-0.43,0.13,-0.165116795,-0.355286730,-0.466134738,-0.77,0.25,-0.24,0.80,0.016880108
38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area",-5.01,0.84,-0.32,0.36,-0.66,0.79,-0.92,1.68,-0.29,2.06,0.290063972,-0.111904516,-0.599345968,-0.63,-0.22,0.09,0.46,-0.155904047
38100,"Picayune, MS","Picayune, MS Micro Area",0.89,-0.91,0.01,-0.77,0.46,-0.36,-0.42,0.41,1.66,-0.48,-0.425654904,-1.287985171,0.648808124,-0.54,1.38,0.31,-1.70,-0.177843829
38180,"Pierre, SD","Pierre, SD Micro Area",1.31,1.14,-1.19,-1.08,-0.17,-1.18,-0.80,0.33,-0.94,1.68,NA,NA,0.796906256,0.58,-2.06,-1.20,0.40,NA
38220,"Pine Bluff, AR","Pine Bluff, AR Metro Area",0.65,-0.86,0.83,0.18,0.79,0.04,-0.56,-0.06,0.58,-0.58,0.671018969,0.634549883,-0.894450528,-0.28,0.84,2.81,2.71,2.024973334
38240,"Pinehurst-Southern Pines, NC","Pinehurst-Southern Pines, NC Micro Area",0.00,1.50,-0.68,0.35,0.76,-0.48,-0.58,0.51,-0.20,0.23,-0.583441692,0.125897160,0.221489284,-0.77,-0.12,-0.26,-0.85,-0.242829505
38260,"Pittsburg, KS","Pittsburg, KS Micro Area",1.04,0.68,0.49,0.32,-1.39,0.43,-0.13,-1.41,0.31,-0.53,0.332888270,-0.156266901,-0.752760087,2.41,-0.66,0.83,0.02,-0.585752838
38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area",-3.48,1.21,-0.90,0.46,0.69,-0.69,0.29,0.10,-0.50,-0.56,-0.295180081,0.200103351,1.338815210,-0.31,-0.51,-0.32,-0.10,-0.643028660
38340,"Pittsfield, MA","Pittsfield, MA Metro Area",-0.13,1.17,-0.98,0.30,0.62,0.31,0.35,1.36,-0.81,-0.35,-0.695871325,-0.486994131,0.130708388,-0.69,0.22,-1.05,0.62,0.654146172
38380,"Plainview, TX","Plainview, TX Micro Area",-0.05,-0.78,0.29,-1.39,-0.85,-0.07,-0.86,-0.17,0.59,4.45,-0.575061107,0.964383273,-0.154269799,0.69,-0.41,-0.34,-0.48,1.394308353
38420,"Platteville, WI","Platteville, WI Micro Area",0.49,-0.16,-0.38,-1.45,-0.55,-0.64,-0.62,-0.98,-1.07,-0.71,-0.339641042,0.109959040,-0.620745749,0.84,-1.22,-0.67,-0.89,0.503726325
38460,"Plattsburgh, NY","Plattsburgh, NY Micro Area",0.73,-0.12,-0.32,-0.91,-0.76,-0.30,0.25,0.37,-0.36,-0.68,-0.808600169,0.060742241,-0.921392610,-0.13,-0.36,-0.48,-0.84,1.089667933
38500,"Plymouth, IN","Plymouth, IN Micro Area",0.01,-0.36,-0.95,-1.23,0.90,-0.75,0.23,-1.55,-0.98,-0.84,-1.041504875,0.601011758,-0.800874743,0.19,0.03,-1.02,-1.70,0.166937041
38540,"Pocatello, ID","Pocatello, ID Metro Area",0.32,0.59,-0.03,-0.10,-0.90,0.21,-0.17,1.43,-0.33,-0.44,2.116090104,-0.246754544,0.178508519,-0.72,-0.19,0.15,-0.30,-0.261395618
38580,"Point Pleasant, WV-OH","Point Pleasant, WV-OH Micro Area",0.32,-1.06,0.35,-0.49,0.79,-0.53,0.80,0.19,0.54,-0.65,0.142618819,3.084993583,1.741629116,-0.31,0.36,0.26,-0.99,0.135503162
38620,"Ponca City, OK","Ponca City, OK Micro Area",-1.13,-0.33,-0.03,-0.44,-1.09,-0.77,-0.18,-0.09,0.62,1.54,-0.654759638,-0.375401399,-0.841170275,0.70,-0.06,0.67,1.43,-1.115980574
38700,"Pontiac, IL","Pontiac, IL Micro Area",0.32,-0.90,-0.68,-0.64,0.25,-1.15,-0.04,-1.72,-0.42,-0.81,-1.626296337,0.975410718,-1.021061610,0.06,-0.55,-0.78,-0.69,-1.112275198
38740,"Poplar Bluff, MO","Poplar Bluff, MO Micro Area",0.44,-0.81,0.56,0.52,-0.52,-0.59,-0.78,-0.35,2.07,-0.72,-0.045513104,2.353029243,0.018109177,-0.31,0.75,0.89,1.07,0.945905230
38780,"Portales, NM","Portales, NM Micro Area",0.13,0.18,1.45,0.79,-1.88,1.40,-0.86,0.72,0.18,3.93,2.297549044,NA,-0.155286671,-0.38,0.63,1.27,0.94,-0.337173647
38820,"Port Angeles, WA","Port Angeles, WA Micro Area",0.58,0.24,-0.11,-0.37,0.11,0.15,-0.76,0.90,-0.23,0.23,-0.815814841,-0.506946715,-0.977081001,-0.88,-0.86,0.23,-0.16,-0.181933966
38840,"Port Clinton, OH","Port Clinton, OH Micro Area",-0.13,-0.07,-1.10,-0.96,1.21,-1.21,2.89,-1.62,-0.29,-0.37,-1.187829105,-1.339624368,0.368757691,0.32,-0.48,-0.61,-1.08,-1.292208094
38860,"Portland-South Portland, ME","Portland-South Portland, ME Metro Area",0.30,1.82,-1.19,-0.13,0.23,0.16,-0.29,0.72,-1.09,-0.31,-0.615039458,-0.945517775,0.371434522,-0.81,0.67,-0.37,-0.98,0.277725672
38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",-0.43,1.71,-0.83,-0.14,-0.59,0.95,-0.34,0.85,-0.74,0.20,-0.180360107,-0.609782310,-0.557711056,-0.77,1.29,-0.40,-0.18,-0.403219040
38920,"Port Lavaca, TX","Port Lavaca, TX Micro Area",-0.05,-0.77,-0.30,-1.35,0.48,0.10,-0.78,-0.99,0.90,0.04,-0.729319851,1.452729072,-0.388982479,-0.32,-1.03,-0.34,1.13,-1.441983230
38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area",0.78,0.13,-0.47,1.14,0.02,1.17,-0.30,0.35,0.03,0.80,-0.217471898,-0.342934993,-0.315862014,-0.63,-0.13,0.15,-0.16,-0.145942035
39020,"Portsmouth, OH","Portsmouth, OH Micro Area",1.18,-0.89,0.91,1.20,0.34,-0.01,2.46,0.19,1.42,-0.68,-0.287052526,0.470321276,-1.254882411,-0.57,0.51,1.02,-0.66,-0.123205305
39060,"Pottsville, PA","Pottsville, PA Micro Area",-0.40,-0.79,-0.80,-1.10,1.30,-1.04,0.10,0.18,-0.10,-0.17,-1.241285098,0.053888817,-0.484446884,-0.39,0.15,-0.56,0.06,0.782808557
39140,"Prescott, AZ","Prescott, AZ Metro Area",-0.24,0.24,-0.47,-0.34,-0.52,0.74,-0.92,1.84,0.23,1.34,0.701314218,-0.229610966,-0.390625382,-0.29,0.35,0.42,-0.05,-0.054595090
39220,"Price, UT","Price, UT Micro Area",-0.47,-0.83,-0.24,-1.02,-0.43,-0.45,-0.59,1.80,0.46,-0.32,3.133337362,-1.024501558,-0.035464334,-0.04,-0.01,0.31,-0.98,NA
39260,"Prineville, OR","Prineville, OR Micro Area",-0.16,-0.58,-0.38,-0.90,-0.43,1.36,-0.60,1.73,-0.14,-0.37,-1.431618590,NA,0.418174337,-0.64,1.38,0.29,0.21,NA
39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",-0.79,0.92,-0.72,0.44,0.53,0.82,0.96,-0.54,-0.45,0.23,0.098383088,-0.514561763,-0.614904088,-0.73,0.10,-0.66,0.09,-0.378018043
39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area",-1.50,1.83,-0.90,-1.29,-1.34,0.18,-0.77,1.83,-0.95,-0.20,0.495259853,-0.584135982,-0.564568545,-0.78,-1.01,-0.17,-1.27,-2.912602671
39380,"Pueblo, CO","Pueblo, CO Metro Area",1.22,-0.14,0.29,-0.05,-0.59,0.72,-0.32,1.77,0.16,0.88,0.160147479,-0.472267757,0.164069267,-0.37,0.77,-0.97,1.78,0.406369376
39420,"Pullman, WA","Pullman, WA Micro Area",1.02,2.92,1.45,1.27,-5.79,2.51,-0.05,-0.53,-1.29,-0.10,0.236385329,-0.109554806,0.796590411,-0.89,0.50,1.57,-0.70,0.396598543
39460,"Punta Gorda, FL","Punta Gorda, FL Metro Area",0.60,-0.06,-0.87,0.07,-0.43,0.23,-0.15,0.21,0.70,0.61,0.097172259,-0.426611572,-0.269323779,-0.77,0.93,-0.10,-0.60,-0.002611566
39500,"Quincy, IL-MO","Quincy, IL-MO Micro Area",0.87,-0.08,-0.68,-0.34,0.88,-1.10,-0.55,-1.24,0.42,-0.72,-0.671571426,-0.452003132,-0.370883119,0.35,-0.53,-0.60,0.07,0.625916080
39540,"Racine, WI","Racine, WI Metro Area",0.12,0.17,-0.89,-0.83,0.69,-0.28,0.10,-1.64,-0.16,-0.71,-0.963112719,0.159284941,-0.496210094,-0.48,-0.04,-0.89,-0.55,0.575895323
39580,"Raleigh, NC","Raleigh, NC Metro Area",-1.08,2.55,-1.01,-0.30,-0.34,-0.24,-0.51,0.51,-0.69,0.14,0.016930293,-0.325261292,-0.796156655,-0.72,-0.58,-0.33,-1.01,-0.022067764
39660,"Rapid City, SD","Rapid City, SD Metro Area",-0.48,0.61,-0.72,-0.57,-0.76,-0.62,-0.84,1.40,-1.03,1.81,0.488645216,-0.949987188,0.139837905,0.08,-1.27,-0.88,0.77,0.271654725
39740,"Reading, PA","Reading, PA Metro Area",-1.36,0.11,-0.63,-0.55,0.53,0.19,0.13,0.11,-0.75,-0.17,-0.136081260,-0.449046490,-0.836941315,-0.57,0.23,-1.19,-0.05,-0.497779018
39780,"Red Bluff, CA","Red Bluff, CA Micro Area",-0.89,-0.98,0.46,-0.12,-0.36,1.08,0.94,0.61,1.46,-0.04,-0.120190897,0.632394859,-0.084706984,-0.51,1.87,0.31,1.28,-0.211924863
39820,"Redding, CA","Redding, CA Metro Area",-0.18,-0.18,0.04,0.28,-0.08,1.62,0.20,1.34,-0.12,0.00,0.410202561,-0.477712702,0.376712223,-0.80,-1.07,0.78,2.31,0.575530121
39860,"Red Wing, MN","Red Wing, MN Micro Area",1.02,0.20,-1.05,-0.72,0.37,-0.91,-0.48,-1.33,-1.35,-0.19,-2.354748910,-0.911206960,-0.803769494,1.67,0.40,-1.38,-0.99,-0.207863178
39900,"Reno, NV","Reno, NV Metro Area",-1.85,0.77,-0.68,0.23,-1.11,1.54,-0.82,1.88,-0.21,0.15,0.251509120,-0.670914721,-0.702781271,-0.57,0.14,-0.56,0.74,0.048918078
39940,"Rexburg, ID","Rexburg, ID Micro Area",0.77,1.04,1.36,0.56,-3.36,2.93,-0.29,1.14,-0.88,-0.61,-0.248883971,-1.081781858,-0.566030011,-0.55,0.32,0.99,-1.37,-0.397414513
39980,"Richmond, IN","Richmond, IN Micro Area",1.20,-0.54,0.06,0.67,0.13,-0.13,2.81,-1.58,0.29,-0.85,1.325500623,1.941501950,0.348503795,0.86,-0.11,0.45,-1.70,0.075001771
40060,"Richmond, VA","Richmond, VA Metro Area",-0.22,1.40,-0.81,0.06,-0.17,0.11,0.34,0.40,-0.88,-0.08,-0.063213958,-0.228779619,-0.175680053,-0.26,-0.24,-0.36,-0.34,0.520581234
40080,"Richmond-Berea, KY","Richmond-Berea, KY Micro Area",0.60,0.46,0.29,0.08,-1.25,0.17,-0.21,0.27,0.56,-0.58,0.338356572,-0.113004110,0.789139900,0.00,0.23,0.44,-0.84,0.143408497
40100,"Rio Grande City, TX","Rio Grande City, TX Micro Area",-0.05,-1.52,2.57,1.56,1.44,1.75,-0.87,-0.44,3.13,-0.71,NA,1.860184202,1.218898246,-0.82,2.46,-0.40,-0.25,0.968163515
40140,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",-5.27,-0.26,-0.15,-0.24,0.13,2.91,-0.86,1.12,0.56,0.86,0.987137190,0.220766051,-0.248579599,-0.89,1.32,-1.06,0.30,-0.312760388
40180,"Riverton, WY","Riverton, WY Micro Area",-0.15,0.04,-0.62,-0.97,-0.45,-0.70,-0.87,1.52,-0.47,-0.75,1.515079657,-0.411867390,-0.270255293,4.33,-0.09,0.12,-0.82,-0.515243877
40220,"Roanoke, VA","Roanoke, VA Metro Area",0.36,0.46,-0.63,-0.09,-0.08,-0.32,0.02,0.56,-0.14,-0.53,-0.252272370,-0.110332774,-0.161609311,-0.33,1.58,-0.78,-0.47,0.393642073
40260,"Roanoke Rapids, NC","Roanoke Rapids, NC Micro Area",0.00,-1.07,1.28,0.84,0.72,1.03,-0.38,0.40,2.18,0.08,0.203390248,1.180967556,1.814897815,-0.28,-0.65,2.96,0.53,1.831249283
40300,"Rochelle, IL","Rochelle, IL Micro Area",0.32,-0.37,-1.01,-1.20,0.27,-0.79,-0.50,-1.72,0.14,-0.86,2.655331060,-1.246399491,-0.677165051,0.23,-0.39,-1.32,-1.31,-0.158195135
40340,"Rochester, MN","Rochester, MN Metro Area",0.42,1.60,-1.38,-0.50,0.44,-1.15,-0.49,-1.33,-1.96,-0.45,-0.457747489,-0.419500927,-0.045713334,-0.44,-1.35,-1.57,-0.93,1.094412999
40380,"Rochester, NY","Rochester, NY Metro Area",0.29,1.21,-0.57,0.04,0.09,0.18,0.63,-0.14,-0.21,-0.61,-0.630191335,-0.254694048,-0.439927147,-0.71,-0.23,-0.60,-0.20,-0.658057325
40420,"Rockford, IL","Rockford, IL Metro Area",0.79,-0.07,-0.50,-0.17,0.20,0.16,-0.50,-1.64,-0.76,-0.86,-0.514465074,-0.104078881,-0.435729591,-0.44,-0.93,-0.55,2.58,-0.574727408
40460,"Rockingham, NC","Rockingham, NC Micro Area",0.00,-0.99,1.24,0.77,0.72,0.11,-0.56,0.51,1.91,0.19,0.193583284,-1.025424852,-0.300743140,-0.23,0.97,1.81,1.03,1.072656610
40540,"Rock Springs, WY","Rock Springs, WY Micro Area",-0.47,-0.08,-0.87,-1.45,-1.01,-1.47,-0.89,1.36,-0.42,-0.70,-1.488742851,-1.170957301,-0.485365698,4.14,1.47,-0.78,-0.04,-1.492694331
40580,"Rocky Mount, NC","Rocky Mount, NC Metro Area",0.55,-0.66,0.19,0.61,0.67,0.63,-0.51,0.40,0.67,0.30,0.014869018,0.382512132,-0.360000951,-0.03,1.09,1.96,0.82,0.791499279
40620,"Rolla, MO","Rolla, MO Micro Area",0.44,0.66,0.38,1.10,-1.60,-0.37,-0.54,0.14,1.05,-0.75,0.355005298,0.616350531,1.492950179,-0.11,-0.53,0.61,0.18,1.146748070
40660,"Rome, GA","Rome, GA Metro Area",-1.33,-0.28,0.04,0.28,-0.38,0.63,-0.54,0.18,0.96,-0.66,-0.370248516,0.555311757,-1.029901120,-0.37,0.63,0.04,0.17,0.198649070
