GEOID,ME,MELSAD,AQI_Good,Bachelor_Over_25,Per_Poverty,Gini,non_migration,Per_Sev_Hous,Xstreamlengthimpaired,Per_Avg_Land_Cov,poor_health_percent,Z_Water_Index,GHG_Percap,UNEMPLOY,FOOD_INS,VIO_CRIME,Broadband % population without access,Female_Inequality,Black_equality,Hispanic_equality,Asian_equality,,,,
35420,"New Philadelphia-Dover, OH","New Philadelphia-Dover, OH Micro Area",0.77,15.10,13.80,42.36,87.00,12.23,70.54,33.57,13.20,0.02,18.78,0.0270,13.3,47.25923891,0.21,0.951519381,0.835136329,0.7104735161,1.796684956,,,,
35440,"Newport, OR","Newport, OR Micro Area",0.80,24.10,18.40,44.45,83.70,18.72,19.43,77.44,14.00,0.09,13.00,0.0769,14.9,347.3934767,0.10,0.966669211,0.748183329,0.8775067567,1.744309871,,,,
35460,"Newport, TN","Newport, TN Micro Area",0.76,11.40,25.00,47.54,90.40,15.16,23.06,61.31,26.70,0.06,18.15,0.0859,16.4,607.6659396,0.35,0.952416043,1.043098285,1.7823340280,NA,,,,
35500,"Newton, IA","Newton, IA Micro Area",0.76,18.10,9.10,40.27,83.90,11.36,7.86,3.64,16.60,0.05,28.63,0.0661,10.8,253.2541801,0.15,0.989790763,0.701667075,1.0257932920,0.927622194,,,,
35580,"New Ulm, MN","New Ulm, MN Micro Area",0.90,19.80,8.10,41.87,89.80,10.91,16.93,3.64,9.60,0.10,12.48,0.0995,7.8,73.39231166,0.23,0.965514327,0.536500430,0.7728078784,1.151127689,,,,
35620,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.40,38.70,13.80,51.34,90.60,27.07,31.27,49.51,15.47,0.11,7.15,0.0493,10.87748083,366.1305592,0.04,0.969107176,0.873390840,0.7775997670,1.341535529,,,,
35660,"Niles-Benton Harbor, MI","Niles-Benton Harbor, MI Metro Area",0.74,26.70,17.20,47.66,85.00,14.46,52.62,10.72,16.70,0.02,12.32,0.0783,14.6,427.6599301,0.13,0.944400865,0.735747594,1.0622874230,1.985507495,,,,
35700,"Nogales, AZ","Nogales, AZ Micro Area",0.75,22.10,21.80,48.70,88.20,22.72,0.55,82.21,17.80,0.31,12.22,0.0975,8.3,140.3200583,0.19,0.958724687,1.124215384,0.9597821380,1.644276298,,,,
35740,"Norfolk, NE","Norfolk, NE Micro Area",0.93,20.40,13.80,43.25,84.80,10.72,8.86,3.64,12.36,0.17,18.45,0.0324,11.02769836,121.5162359,0.48,0.973710808,1.089552874,0.6661643533,3.574418910,,,,
35820,"North Platte, NE","North Platte, NE Micro Area",0.93,22.20,12.60,43.02,85.70,11.97,7.66,53.03,14.29,0.22,17.55,0.0302,11.84264646,264.4930917,0.72,0.940747273,0.733154951,0.7761307952,0.728358628,,,,
35840,"North Port-Sarasota-Bradenton, FL","North Port-Sarasota-Bradenton, FL Metro Area",0.80,31.70,11.90,47.74,84.30,17.40,12.06,50.55,13.73,0.18,11.35,0.0731,12.93957735,372.9619987,0.12,0.967391752,0.721287570,0.7716296642,1.344452224,,,,
35860,"North Vernon, IN","North Vernon, IN Micro Area",0.79,10.70,13.90,38.87,86.10,14.24,45.73,5.91,19.50,0.02,15.15,0.0669,13.2,261.0312522,0.36,0.993332243,1.110859159,0.8724367265,1.372139295,,,,
35900,"North Wilkesboro, NC","North Wilkesboro, NC Micro Area",0.79,15.40,20.90,47.14,92.10,16.12,17.66,63.95,20.30,0.07,29.73,0.0975,13.9,209.4865398,0.01,1.009935344,0.926191046,0.6759652834,0.695042372,,,,
35940,"Norwalk, OH","Norwalk, OH Micro Area",0.77,13.70,14.20,40.81,87.30,11.39,78.67,14.38,16.40,0.04,16.91,0.0668,12.9,0,0.20,0.959644205,0.770182484,0.8649025611,1.324168485,,,,
35980,"Norwich-New London, CT","Norwich-New London, CT Metro Area",0.80,32.90,9.90,44.25,85.90,15.59,34.40,33.52,10.70,0.01,9.59,0.0770,11.5,283.1589262,0.04,0.957438031,0.812463485,0.7551407071,1.268101654,,,,
36020,"Oak Harbor, WA","Oak Harbor, WA Micro Area",0.89,32.40,9.50,42.73,81.80,14.90,5.75,47.34,13.20,0.11,6.40,0.0771,12.3,107.367969,0.00,0.956282884,0.813519876,0.8261291175,1.061778220,,,,
36100,"Ocala, FL","Ocala, FL Metro Area",0.86,19.40,17.60,44.67,85.00,15.50,11.52,50.55,19.20,0.13,23.68,0.1011,15.8,376.7989533,0.12,0.967388845,0.886178695,0.9449379484,1.689381084,,,,
36140,"Ocean City, NJ","Ocean City, NJ Metro Area",0.87,31.30,10.60,46.84,89.50,20.84,28.44,40.15,13.50,0.12,13.52,0.0923,12.4,235.9262348,0.03,0.964607696,0.631486485,0.7279513696,1.161165426,,,,
36220,"Odessa, TX","Odessa, TX Metro Area",0.90,15.00,12.30,45.21,81.80,16.15,1.23,41.17,20.70,0.60,18.36,0.0642,10.3,809.2347222,0.23,0.930719246,1.158465890,0.8493053221,2.503652751,,,,
36260,"Ogden-Clearfield, UT","Ogden-Clearfield, UT Metro Area",0.54,30.40,8.70,39.34,84.30,12.00,9.69,88.08,11.96,0.07,10.80,0.0451,11.8238147,158.0619608,0.28,0.917225509,0.843224871,0.7490357239,1.193940109,,,,
36300,"Ogdensburg-Massena, NY","Ogdensburg-Massena, NY Micro Area",0.89,23.10,19.40,44.30,85.20,15.92,21.85,54.62,18.90,0.02,6.78,0.1001,13.4,145.9956812,0.12,0.96972211,0.737499309,0.9301297525,1.656102370,,,,
36340,"Oil City, PA","Oil City, PA Micro Area",0.73,17.20,13.60,42.50,88.10,10.42,24.58,50.67,18.60,0.04,16.72,0.0803,12.9,134.595836,0.14,0.964507278,1.043099877,0.9975005892,1.311111607,,,,
36380,"Okeechobee, FL","Okeechobee, FL Micro Area",0.87,11.00,22.30,43.57,91.80,18.17,13.34,54.15,24.30,0.15,11.71,0.1122,15,390.3428173,0.24,1.022451945,0.849052930,0.7206774897,2.392351325,,,,
36420,"Oklahoma City, OK","Oklahoma City, OK Metro Area",0.64,29.60,14.60,46.24,81.70,15.43,14.91,44.47,17.15,0.33,18.52,0.0524,14.92723184,479.3215265,0.29,0.965929244,0.870701944,0.7261783850,1.295902282,,,,
36460,"Olean, NY","Olean, NY Micro Area",0.89,18.90,16.90,42.59,89.90,15.08,23.19,46.41,18.20,0.04,9.95,0.0749,12.5,197.2004009,0.26,1.000128938,1.290562626,0.8294137242,2.062234559,,,,
36500,"Olympia-Tumwater, WA","Olympia-Tumwater, WA Metro Area",0.87,34.40,11.60,41.18,80.50,16.63,4.64,72.42,13.50,0.13,16.02,0.0841,13,237.2332052,0.06,0.967747618,1.106205167,0.8620233647,1.165820361,,,,
36540,"Omaha-Council Bluffs, NE-IA","Omaha-Council Bluffs, NE-IA Metro Area",0.58,35.10,11.20,44.18,84.00,14.17,10.05,17.16,11.75,0.15,18.44,0.0447,12.20759411,357.8106057,0.30,0.970221888,0.811446518,0.7242725716,1.262799721,,,,
36580,"Oneonta, NY","Oneonta, NY Micro Area",0.89,29.60,16.10,44.11,84.40,16.95,24.19,41.93,14.00,0.05,18.92,0.0687,11.2,148.0591908,0.19,0.994227283,0.888215720,0.8998239713,1.881729811,,,,
36620,"Ontario, OR-ID","Ontario, OR-ID Micro Area",0.80,13.60,20.80,44.09,79.30,19.13,9.07,79.13,16.56,0.01,18.27,0.0895,12.84323494,223.3649734,0.25,0.966112088,0.386481584,0.7099663358,1.268605971,,,,
36660,"Opelousas, LA","Opelousas, LA Micro Area",0.71,13.50,27.90,50.85,90.90,14.99,23.66,36.21,24.50,0.00,18.91,0.0581,20.7,673.8561513,0.26,1.003810473,0.879196213,1.2287442980,0.844937797,,,,
36700,"Orangeburg, SC","Orangeburg, SC Micro Area",0.85,20.10,23.20,48.96,90.30,17.03,11.83,55.44,19.40,0.13,22.06,0.1134,22.3,500.9346639,0.43,0.999805763,1.091401547,0.9181428469,1.593809766,,,,
36740,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",0.79,30.30,15.40,46.71,82.80,20.93,9.71,50.55,15.39,0.15,11.60,0.0811,13.33004222,516.0190802,0.03,0.980454369,0.873638264,0.8729741476,1.408281458,,,,
36780,"Oshkosh-Neeh, WI","Oshkosh-Neeh, WI Metro Area",0.84,27.30,12.20,43.77,83.70,13.00,5.54,15.69,8.90,0.05,10.99,0.0442,10.6,168.5368472,0.05,0.987201934,0.533482541,0.7499337257,1.274412028,,,,
36820,"Oskaloosa, IA","Oskaloosa, IA Micro Area",0.76,23.80,14.40,46.02,85.00,11.02,7.86,6.93,12.30,0.05,15.45,0.0630,12.6,268.2043717,0.22,0.944513611,1.004686701,0.8939181851,1.716103949,,,,
36830,"Othello, WA","Othello, WA Micro Area",0.95,13.60,23.10,41.41,89.60,21.64,4.12,32.08,23.30,0.08,19.88,0.0607,6.5,248.4022046,0.00,0.95835598,0.334771690,0.7857495639,2.801344559,,,,
36840,"Ottawa, KS","Ottawa, KS Micro Area",0.93,20.30,12.50,40.82,89.10,13.78,11.26,10.22,14.10,0.03,22.95,0.0604,13.4,311.3008066,0.39,0.98248749,0.706663412,0.5564297016,1.579489760,,,,
36860,"Ottawa-Peru, IL","Ottawa-Peru, IL Micro Area",1.00,17.90,13.20,42.58,88.50,12.98,12.37,10.29,15.45,0.01,22.77,0.0881,10.62624248,121.8533759,0.35,0.969312023,0.585503533,0.7956609146,1.650681849,,,,
36900,"Ottumwa, IA","Ottumwa, IA Micro Area",0.76,18.30,16.30,43.81,86.60,14.84,7.39,6.93,14.86,0.03,17.01,0.0644,13.12037264,274.1498313,0.39,0.987773882,0.792106410,0.6988906898,0.929133308,,,,
36940,"Owatonna, MN","Owatonna, MN Micro Area",0.90,24.60,9.90,41.72,86.40,11.98,12.75,3.64,7.20,0.07,22.48,0.0435,7.9,125.5595589,0.00,0.968298049,0.372368015,0.7232831070,1.050303053,,,,
36980,"Owensboro, KY","Owensboro, KY Metro Area",0.69,20.00,16.10,44.97,85.30,11.76,15.21,30.45,17.81,0.03,19.18,0.0657,13.60841725,159.1776983,0.55,0.948286094,0.845895832,0.7735896429,1.446105810,,,,
37020,"Owosso, MI","Owosso, MI Micro Area",0.78,16.20,13.10,40.40,89.20,12.68,86.38,7.78,17.40,0.07,13.02,0.0882,11.7,263.5241169,0.23,0.983107304,0.934884951,0.9817119817,2.325169650,,,,
37060,"Oxford, MS","Oxford, MS Micro Area",0.91,41.90,25.30,51.63,74.10,23.57,11.89,60.80,16.20,0.03,13.11,0.0735,18.9,0,0.25,0.975225169,0.847341870,0.6225260282,1.683964419,,,,
37080,"Oxford, NC","Oxford, NC Micro Area",0.83,21.00,14.30,41.62,88.60,16.56,9.32,55.26,18.50,0.11,14.45,0.0689,15.6,292.9155313,0.22,1.022473653,0.854047877,0.7820555852,1.524277428,,,,
37100,"Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",0.47,32.60,10.30,44.78,88.10,24.36,6.66,58.28,16.30,0.18,8.58,0.0749,7.9,240.489673,0.02,0.956827668,1.138766367,0.7292519331,1.559014182,,,,
37120,"Ozark, AL","Ozark, AL Micro Area",0.82,16.80,19.60,45.61,81.30,12.72,8.06,60.80,21.20,0.12,12.41,0.1039,16.7,436.7214188,0.09,0.935191658,0.844130109,1.1664667150,1.081643694,,,,
37140,"Paducah, KY-IL","Paducah, KY-IL Micro Area",0.73,20.10,17.30,50.24,89.10,12.47,18.99,31.88,21.53,0.02,22.57,0.0551,15.12183085,215.4328333,0.29,0.94552773,0.814399563,1.0495304490,1.922567500,,,,
37220,"Pahrump, NV","Pahrump, NV Micro Area",0.95,11.50,17.30,41.23,85.30,14.81,1.31,93.44,19.80,0.21,14.32,0.1405,14.5,166.5446127,1.00,NA,0.655728921,0.8286524395,1.694151686,,,,
37260,"Palatka, FL","Palatka, FL Micro Area",1.00,12.50,27.60,46.37,88.60,21.53,17.99,50.55,27.20,0.14,16.05,0.1143,19.4,537.1134306,0.20,1.00215295,0.835802359,0.8233689237,1.785102323,,,,
37300,"Palestine, TX","Palestine, TX Micro Area",0.78,12.40,15.70,43.73,84.90,15.45,6.44,47.75,21.30,0.05,19.07,0.0434,19.3,416.6089246,0.65,1.08700635,0.696997565,0.6291013982,1.391122669,,,,
37340,"Palm Bay-Melbourne-Titusville, FL","Palm Bay-Melbourne-Titusville, FL Metro Area",0.89,28.40,13.40,45.48,85.40,15.84,9.61,50.55,14.00,0.15,11.30,0.0928,14.6,496.3152088,0.00,0.967835367,0.856416829,0.9997336277,1.393211181,,,,
37420,"Pampa, TX","Pampa, TX Micro Area",0.78,12.80,14.90,43.91,83.30,14.36,8.56,52.41,14.80,0.50,21.30,0.0529,16.4,497.2778326,0.18,0.954798655,0.682515275,0.7599345215,2.579221923,,,,
37460,"Panama City, FL","Panama City, FL Metro Area",0.85,22.00,15.30,45.06,80.10,17.08,7.98,55.67,17.20,0.15,12.86,0.0759,16.48381759,488.4363099,0.16,0.980821642,0.817414875,1.0795960780,1.360700890,,,,
37500,"Paragould, AR","Paragould, AR Micro Area",0.88,16.10,15.90,41.47,79.20,12.11,4.32,33.31,14.30,0.01,37.49,0.0816,15.7,379.0163785,0.30,0.997527356,0.680870979,0.5479466304,NA,,,,
37540,"Paris, TN","Paris, TN Micro Area",0.76,15.90,19.70,46.56,88.70,11.77,22.34,48.61,26.70,0.03,18.22,0.0791,14.6,334.0791845,0.14,0.977441307,0.920790711,1.0231271630,0.950210286,,,,
37580,"Paris, TX","Paris, TX Micro Area",0.78,17.10,17.80,47.21,85.20,15.24,11.23,38.34,19.00,0.04,13.29,0.0702,21.6,386.2448307,0.32,0.953418976,0.726792884,0.7849059073,1.992826954,,,,
37620,"Parkersburg-Vienna, WV","Parkersburg-Vienna, WV Metro Area",0.87,20.60,17.20,46.16,89.50,11.41,45.15,50.22,20.22,0.02,19.20,0.0750,13.29362582,296.9517253,0.45,0.955658595,0.956390850,1.1121207710,2.484852500,,,,
37660,"Parsons, KS","Parsons, KS Micro Area",0.93,17.60,17.80,41.11,85.60,14.56,20.52,10.22,18.50,0.05,16.36,0.0534,16.1,425.9747804,0.42,0.96039642,0.815076539,1.1461471990,NA,,,,
37740,"Payson, AZ","Payson, AZ Micro Area",0.22,19.00,21.90,44.42,84.60,16.95,2.16,87.51,21.40,0.33,21.52,0.1213,17.5,574.255174,0.38,0.956428206,1.354467106,0.9263364187,2.176561902,,,,
37860,"Pensacola-Ferry Pass-Brent, FL","Pensacola-Ferry Pass-Brent, FL Metro Area",0.77,26.40,13.40,43.62,81.60,13.93,5.95,55.67,17.19,0.15,15.14,0.0789,16.46372657,475.9792093,0.07,0.958219326,0.784190377,0.9628695693,1.068955871,,,,
37900,"Peoria, IL","Peoria, IL Metro Area",0.64,28.20,12.00,44.64,86.90,11.63,9.45,10.29,9.51,0.01,26.06,0.0669,12.29497217,357.1884103,0.23,0.94925928,0.717634136,0.8795238210,1.872057852,,,,
37940,"Peru, IN","Peru, IN Micro Area",0.79,12.60,16.00,42.51,84.50,10.63,25.02,8.31,15.60,0.01,15.22,0.0892,13.9,146.6255184,0.35,0.951854263,0.962740468,0.7760093494,2.343389844,,,,
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.31,36.20,13.10,48.49,88.40,18.32,21.84,47.03,14.15,0.11,10.28,0.0825,13.0828037,453.2280448,0.02,0.972988016,0.820712268,0.7614335941,1.401685184,,,,
38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix-Mesa-Scottsdale, AZ Metro Area",0.09,30.30,15.70,46.59,82.30,18.44,1.58,87.51,14.90,0.32,11.73,0.0700,14.26367216,391.8360855,0.18,0.968931396,0.925318772,0.7364275115,1.534571739,,,,
38100,"Picayune, MS","Picayune, MS Micro Area",0.91,15.00,17.90,43.15,87.10,13.93,11.14,55.67,25.40,0.04,12.79,0.1132,15.1,0,0.28,0.968416294,0.760837197,0.9707279104,0.892432350,,,,
38180,"Pierre, SD","Pierre, SD Micro Area",0.97,32.90,9.90,42.21,84.40,10.72,3.96,53.56,11.38,0.28,25.04,0.0203,9.54079424,381.3906382,0.07,NA,NA,0.9985285255,NA,,,,
38220,"Pine Bluff, AR","Pine Bluff, AR Metro Area",0.88,15.40,23.40,46.04,88.50,15.51,8.35,43.99,19.55,0.03,15.57,0.0984,24.24143003,798.3742888,0.75,1.020133964,1.012867222,0.6810312134,1.942135429,,,,
38240,"Pinehurst-Southern Pines, NC","Pinehurst-Southern Pines, NC Micro Area",0.79,36.00,13.30,46.55,88.40,13.49,8.08,58.03,15.40,0.12,10.27,0.0727,13,155.4052575,0.10,0.966890562,0.724575726,0.8905126746,1.664411323,,,,
38260,"Pittsburg, KS","Pittsburg, KS Micro Area",0.93,28.90,21.10,46.47,79.20,17.06,16.45,10.22,18.10,0.04,45.15,0.0582,17,312.7050921,0.06,0.95883942,0.935160357,0.7076289924,1.510349901,,,,
38300,"Pittsburgh, PA","Pittsburgh, PA Metro Area",0.30,33.50,11.80,46.91,88.10,12.63,24.47,47.79,13.78,0.03,15.24,0.0620,12.75995379,289.4154735,0.06,0.9574947,0.790822021,1.1002543340,1.704927862,,,,
38340,"Pittsfield, MA","Pittsfield, MA Metro Area",0.77,33.20,11.30,46.40,87.80,16.58,25.66,79.37,12.10,0.06,11.07,0.0818,10.1,420.483428,0.15,0.987949728,0.698737923,0.8734715094,1.329773016,,,,
38380,"Plainview, TX","Plainview, TX Micro Area",0.78,16.10,19.80,41.28,81.50,15.07,2.65,41.17,19.60,0.59,26.30,0.0649,12.7,221.5886428,0.20,1.005327232,0.726501694,0.8199761091,2.122224278,,,,
38420,"Platteville, WI","Platteville, WI Micro Area",0.85,21.50,15.30,41.10,82.80,12.83,7.37,20.79,10.70,0.02,27.89,0.0431,11.5,146.6925266,0.56,0.984418176,0.780604310,0.7324103975,1.655709118,,,,
38460,"Plattsburgh, NY","Plattsburgh, NY Micro Area",0.89,21.90,15.70,42.73,81.90,14.17,23.80,54.62,14.50,0.02,17.25,0.0663,12.2,157.255006,0.07,0.998174894,0.672831358,0.6759737124,1.628836773,,,,
38500,"Plymouth, IN","Plymouth, IN Micro Area",0.79,19.80,11.50,41.76,89.00,12.41,23.28,6.47,11.20,0.00,20.77,0.0766,10.2,0,0.34,0.976511048,0.619306805,0.6985970283,1.923823631,,,,
38540,"Pocatello, ID","Pocatello, ID Metro Area",0.83,28.10,17.60,45.19,81.30,16.19,15.87,81.16,14.70,0.05,10.83,0.0709,14.5,254.2775665,0.08,0.966454668,1.344963502,0.8824444318,1.460943698,,,,
38580,"Point Pleasant, WV-OH","Point Pleasant, WV-OH Micro Area",0.83,13.70,20.20,44.02,88.50,13.29,34.12,50.22,19.33,0.02,15.32,0.0856,14.90866418,128.7225584,0.62,0.975773045,0.891433944,1.1758695640,3.280076338,,,,
38620,"Ponca City, OK","Ponca City, OK Micro Area",0.63,20.10,17.60,44.15,80.50,12.34,15.63,43.17,19.80,0.27,26.37,0.0743,16.4,567.4025572,0.29,0.94639075,0.708185928,0.6910328506,1.390702586,,,,
38700,"Pontiac, IL","Pontiac, IL Micro Area",0.83,15.10,13.30,43.54,86.20,10.82,18.29,2.23,14.20,0.01,19.40,0.0611,11.1,183.6448093,0.28,0.946477745,0.484914065,0.6572640941,2.128245257,,,,
38740,"Poplar Bluff, MO","Poplar Bluff, MO Micro Area",0.85,15.90,21.60,47.07,82.90,13.03,4.32,36.53,27.60,0.02,15.32,0.0961,17.2,502.7868091,0.66,0.994799638,0.848198764,0.8523346641,2.880424212,,,,
38780,"Portales, NM","Portales, NM Micro Area",0.81,24.50,27.50,47.91,77.10,20.87,2.72,63.27,17.40,0.53,14.57,0.0928,18.6,478.1478064,0.30,0.964675554,1.386665144,0.8197852244,NA,,,,
38820,"Port Angeles, WA","Port Angeles, WA Micro Area",0.87,25.00,17.10,44.38,85.60,15.96,4.64,68.00,15.20,0.12,9.05,0.0528,14.8,279.5937387,0.24,0.968320266,0.671173332,0.6655200254,1.318878916,,,,
38840,"Port Clinton, OH","Port Clinton, OH Micro Area",0.77,22.30,10.50,42.57,90.30,10.59,73.62,4.83,14.90,0.06,22.21,0.0630,11.7,112.8006797,0.12,0.942253286,0.585679580,0.9181575357,0.864237377,,,,
38860,"Portland-South Portland, ME","Portland-South Portland, ME Metro Area",0.83,38.80,9.90,45.10,86.10,15.97,13.54,63.32,10.60,0.06,9.84,0.0938,12.58810204,130.8987116,0.02,0.97911214,0.717314145,0.9186600238,1.079419359,,,,
38900,"Portland-Vancouver-Hillsboro, OR-WA","Portland-Vancouver-Hillsboro, OR-WA Metro Area",0.73,37.90,12.30,45.08,82.60,19.08,12.52,66.54,12.46,0.12,10.28,0.1107,12.49455459,274.9398403,0.19,0.963124942,0.817209155,0.7442431141,1.262730738,,,,
38920,"Port Lavaca, TX","Port Lavaca, TX Micro Area",0.78,16.20,15.80,41.39,87.20,15.76,4.21,20.65,21.30,0.10,15.19,0.0481,12.7,512.483906,0.15,0.93873687,0.691051014,0.7759164253,2.388860815,,,,
38940,"Port St. Lucie, FL","Port St. Lucie, FL Metro Area",0.90,24.10,14.70,48.98,85.20,19.94,13.34,54.15,16.63,0.18,11.81,0.0724,14.51770973,278.9343919,0.03,0.969165283,0.808680380,0.7896424181,1.408429226,,,,
39020,"Portsmouth, OH","Portsmouth, OH Micro Area",0.95,15.20,23.90,49.14,86.60,15.30,65.41,50.22,24.10,0.02,12.45,0.0896,17.7,188.202469,0.18,0.969699096,0.792689840,0.6133718317,1.852466700,,,,
39060,"Pottsville, PA","Pottsville, PA Micro Area",0.73,16.00,12.50,42.14,90.70,11.28,20.87,49.98,15.90,0.08,14.39,0.0800,11.9,319.4395797,0.18,0.99097046,0.573394692,0.7579960832,1.625094807,,,,
39140,"Prescott, AZ","Prescott, AZ Metro Area",0.75,25.00,14.70,44.47,82.90,18.25,1.56,91.50,17.70,0.24,15.55,0.0853,15.5,299.5817804,0.19,0.971309924,1.019829467,0.7756080235,1.470304082,,,,
39220,"Price, UT","Price, UT Micro Area",0.72,15.70,16.20,42.41,83.30,13.59,7.77,90.40,18.90,0.06,18.28,0.0757,15.1,131.4405889,0.05,NA,1.578740250,0.8422779771,1.036294257,,,,
39260,"Prineville, OR","Prineville, OR Micro Area",0.76,17.90,15.30,42.77,83.30,20.70,7.58,88.62,15.70,0.06,11.65,0.1132,15,345.8347938,0.47,NA,0.529653562,0.9274339063,NA,,,,
39300,"Providence-Warwick, RI-MA","Providence-Warwick, RI-MA Metro Area",0.68,31.00,13.00,46.85,87.40,18.56,37.17,31.87,14.05,0.12,10.66,0.0786,11.53411421,324.8115901,0.02,0.96371661,0.881267994,0.7335069796,1.314721104,,,,
39340,"Provo-Orem, UT","Provo-Orem, UT Metro Area",0.58,38.90,11.80,41.58,79.40,16.07,4.41,91.15,11.35,0.07,10.16,0.0487,13.31457077,78.08760543,0.19,0.904209715,0.972475474,0.7429558432,1.276733619,,,,
39380,"Pueblo, CO","Pueblo, CO Metro Area",0.96,21.70,19.80,45.35,82.60,18.17,12.86,89.52,17.30,0.19,14.59,0.0966,10.4,629.9073019,0.09,0.982132433,0.895462260,0.8797339311,1.337813608,,,,
39420,"Pullman, WA","Pullman, WA Micro Area",0.93,48.40,27.50,49.36,60.40,25.20,18.02,32.08,9.50,0.09,8.91,0.0895,19.7,181.2381427,0.34,0.981903033,0.912982717,0.9984692358,1.535854679,,,,
39460,"Punta Gorda, FL","Punta Gorda, FL Metro Area",0.87,22.40,12.00,45.72,83.30,16.26,16.18,50.55,20.20,0.16,10.21,0.1009,13.6,199.6902763,0.10,0.972530391,0.880989730,0.7983784605,1.362741860,,,,
39500,"Quincy, IL-MO","Quincy, IL-MO Micro Area",0.91,22.20,13.30,44.47,88.90,11.05,8.69,14.29,18.68,0.02,22.56,0.0615,11.73543786,320.2638488,0.59,0.987286943,0.704322359,0.7793139923,1.348878082,,,,
39540,"Racine, WI","Racine, WI Metro Area",0.80,24.40,11.90,42.97,88.10,14.25,20.80,4.25,15.60,0.02,13.47,0.0748,10.7,209.6581315,0.03,0.986112557,0.637322350,0.7557879225,1.682641033,,,,
39580,"Raleigh, NC","Raleigh, NC Metro Area",0.64,45.20,11.10,44.59,83.70,14.40,9.27,58.03,12.73,0.11,10.74,0.0603,12.75023373,126.5655712,0.07,0.972073599,0.862549074,0.6994826960,1.418079057,,,,
39660,"Rapid City, SD","Rapid City, SD Metro Area",0.72,28.30,13.00,43.77,81.90,12.92,3.14,80.32,10.93,0.30,19.60,0.0416,10.73687232,447.7193024,0.44,0.978969607,0.970955344,0.8751852798,1.076979062,,,,
39740,"Reading, PA","Reading, PA Metro Area",0.60,23.90,13.60,43.83,87.40,16.10,21.48,48.00,12.40,0.08,12.41,0.0821,9.6,299.9005561,0.04,0.960904866,0.827385015,0.6918267005,1.350492407,,,,
39780,"Red Bluff, CA","Red Bluff, CA Micro Area",0.66,14.40,20.90,45.13,83.60,19.60,36.77,60.75,24.30,0.09,13.05,0.1264,15.1,540.1375328,0.45,0.967616141,0.831036828,0.8330342686,1.940958787,,,,
39820,"Redding, CA","Redding, CA Metro Area",0.76,21.40,18.10,46.34,84.80,21.72,22.83,78.82,15.80,0.10,9.93,0.0471,16.8,726.1367465,0.24,0.986103983,0.952928194,0.9196507408,1.334840671,,,,
39860,"Red Wing, MN","Red Wing, MN Micro Area",0.93,24.70,10.80,43.32,86.70,11.79,9.88,12.21,9.20,0.08,37.01,0.0867,8.9,130.0599781,0.35,0.967711501,0.317506120,0.6980536327,1.098153045,,,,
39900,"Reno, NV","Reno, NV Metro Area",0.53,29.70,13.30,46.20,80.40,21.40,3.44,92.43,15.31,0.11,12.46,0.0798,11.88879062,442.5212452,0.42,0.973740203,0.916458362,0.7170108921,1.229352475,,,,
39940,"Rexburg, ID","Rexburg, ID Micro Area",0.89,32.00,26.90,47.19,70.80,26.86,13.50,73.76,11.70,0.03,12.70,0.0846,17.56899397,60.68533445,0.40,0.963261221,0.801461474,0.7426815005,1.005019245,,,,
39980,"Richmond, IN","Richmond, IN Micro Area",0.95,18.20,18.20,47.53,85.70,14.83,72.06,5.91,18.00,0.00,28.11,0.0730,15.6,0,0.18,0.974352595,1.163275681,0.9143555246,2.655730537,,,,
40060,"Richmond, VA","Richmond, VA Metro Area",0.76,35.20,12.40,45.68,84.40,15.77,25.40,55.38,11.74,0.09,15.82,0.0693,12.63509765,247.6393954,0.31,0.984813895,0.844130876,0.8159570291,1.470757997,,,,
40080,"Richmond-Berea, KY","Richmond-Berea, KY Micro Area",0.87,27.00,19.80,45.73,79.80,16.01,14.96,52.18,19.48,0.03,18.73,0.0820,15.569056,157.334368,0.07,0.975958646,0.936417045,0.9970706442,1.533971361,,,,
40100,"Rio Grande City, TX","Rio Grande City, TX Micro Area",0.78,9.70,35.00,50.23,91.30,22.24,2.56,34.47,33.30,0.02,9.71,0.1422,12.5,262.6990952,0.10,0.995322217,NA,1.0777438180,2.611331091,,,,
40140,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",0.05,20.70,16.80,44.78,85.70,26.81,2.72,73.42,19.45,0.19,8.92,0.1116,10.08258801,362.1929234,0.04,0.965248727,1.085515331,0.8022725066,1.716209685,,,,
